Calculating solvability percentage...

[Lower Bound, Upper Bound] | Solvable/Unsolvable/Intractable | Current seed | (Est. Confidence Interval: Continue/Re-eval)
[62.970, 70.548] | 537/264/9 | 809 | (5.939, 6.841)
[63.014, 70.585] | 538/264/9 | 810 | (5.933, 6.835)
[63.059, 70.622] | 539/264/9 | 811 | (5.927, 6.828)
[62.978, 70.539] | 539/265/9 | 812 | (5.926, 6.828)
[63.022, 70.576] | 540/265/9 | 813 | (5.920, 6.821)
[63.066, 70.613] | 541/265/9 | 814 | (5.914, 6.815)
[62.985, 70.531] | 541/266/9 | 815 | (5.912, 6.815)
[63.029, 70.568] | 542/266/9 | 816 | (5.907, 6.808)
[63.073, 70.605] | 543/266/9 | 817 | (5.901, 6.802)
[63.117, 70.641] | 544/266/9 | 818 | (5.895, 6.796)
[63.037, 70.560] | 544/267/9 | 819 | (5.893, 6.795)
[63.080, 70.596] | 545/267/9 | 820 | (5.888, 6.789)
[63.124, 70.633] | 546/267/9 | 821 | (5.882, 6.783)
[63.168, 70.669] | 547/267/9 | 822 | (5.876, 6.776)
[63.211, 70.706] | 548/267/9 | 823 | (5.870, 6.770)
[63.255, 70.742] | 549/267/9 | 824 | (5.865, 6.764)
[63.175, 70.661] | 549/268/9 | 825 | (5.863, 6.763)
[63.218, 70.697] | 550/268/9 | 826 | (5.857, 6.757)
[63.261, 70.733] | 551/268/9 | 827 | (5.852, 6.751)
[63.181, 70.769] | 551/268/10 | 828 | (5.968, 6.868)
[63.225, 70.805] | 552/268/10 | 829 | (5.962, 6.861)
[63.145, 70.724] | 552/269/10 | 830 | (5.961, 6.861)
[63.066, 70.644] | 552/270/10 | 831 | (5.959, 6.860)
[62.987, 70.563] | 552/271/10 | 832 | (5.957, 6.860)
[63.030, 70.599] | 553/271/10 | 833 | (5.952, 6.854)
[62.951, 70.519] | 553/272/10 | 834 | (5.950, 6.853)
[62.994, 70.555] | 554/272/10 | 835 | (5.944, 6.847)
[62.916, 70.475] | 554/273/10 | 836 | (5.942, 6.846)
[62.837, 70.395] | 554/274/10 | 837 | (5.941, 6.846)
[62.880, 70.431] | 555/274/10 | 838 | (5.935, 6.839)
[62.923, 70.467] | 556/274/10 | 839 | (5.929, 6.833)
[62.966, 70.503] | 557/274/10 | 840 | (5.924, 6.827)
[62.888, 70.423] | 557/275/10 | 841 | (5.922, 6.826)
[62.931, 70.459] | 558/275/10 | 842 | (5.916, 6.820)
[62.853, 70.495] | 558/275/11 | 843 | (6.031, 6.820)
[62.896, 70.531] | 559/275/11 | 844 | (6.025, 6.814)
[62.938, 70.566] | 560/275/11 | 845 | (6.019, 6.808)
[62.981, 70.602] | 561/275/11 | 846 | (6.013, 6.802)
[62.904, 70.523] | 561/276/11 | 847 | (6.012, 6.801)
[62.946, 70.558] | 562/276/11 | 848 | (6.006, 6.795)
[62.869, 70.479] | 562/277/11 | 849 | (6.004, 6.795)
[62.911, 70.515] | 563/277/11 | 850 | (5.998, 6.789)
[62.954, 70.550] | 564/277/11 | 851 | (5.993, 6.782)
[62.996, 70.585] | 565/277/11 | 852 | (5.987, 6.776)
[63.038, 70.620] | 566/277/11 | 853 | (5.981, 6.770)
[63.080, 70.656] | 567/277/11 | 854 | (5.975, 6.764)
[63.122, 70.691] | 568/277/11 | 855 | (5.970, 6.758)
[63.045, 70.612] | 568/278/11 | 856 | (5.968, 6.758)
[63.087, 70.647] | 569/278/11 | 857 | (5.962, 6.752)
[63.129, 70.682] | 570/278/11 | 858 | (5.957, 6.746)
[63.052, 70.604] | 570/279/11 | 859 | (5.955, 6.745)
[63.094, 70.639] | 571/279/11 | 860 | (5.949, 6.739)
[63.136, 70.674] | 572/279/11 | 861 | (5.944, 6.733)
[63.059, 70.596] | 572/280/11 | 862 | (5.942, 6.733)
[63.101, 70.631] | 573/280/11 | 863 | (5.937, 6.727)
[63.143, 70.665] | 574/280/11 | 864 | (5.931, 6.721)
[63.184, 70.700] | 575/280/11 | 865 | (5.925, 6.715)
[63.108, 70.622] | 575/281/11 | 866 | (5.924, 6.714)
[63.149, 70.657] | 576/281/11 | 867 | (5.918, 6.708)
[63.191, 70.691] | 577/281/11 | 868 | (5.913, 6.702)
[63.232, 70.726] | 578/281/11 | 869 | (5.907, 6.697)
[63.273, 70.760] | 579/281/11 | 870 | (5.902, 6.691)
[63.314, 70.794] | 580/281/11 | 871 | (5.896, 6.685)
[63.238, 70.717] | 580/282/11 | 872 | (5.894, 6.684)
[63.279, 70.751] | 581/282/11 | 873 | (5.889, 6.678)
[63.204, 70.675] | 581/283/11 | 874 | (5.887, 6.678)
[63.245, 70.709] | 582/283/11 | 875 | (5.882, 6.672)
[63.169, 70.632] | 582/284/11 | 876 | (5.880, 6.672)
[63.094, 70.556] | 582/285/11 | 877 | (5.879, 6.671)
[63.135, 70.590] | 583/285/11 | 878 | (5.873, 6.665)
[63.176, 70.624] | 584/285/11 | 879 | (5.868, 6.660)
[63.217, 70.658] | 585/285/11 | 880 | (5.862, 6.654)
[63.257, 70.692] | 586/285/11 | 881 | (5.857, 6.648)
[63.183, 70.616] | 586/286/11 | 882 | (5.855, 6.648)
[63.223, 70.650] | 587/286/11 | 883 | (5.850, 6.642)
[63.149, 70.574] | 587/287/11 | 884 | (5.848, 6.641)
[63.189, 70.608] | 588/287/11 | 885 | (5.843, 6.636)
[63.230, 70.642] | 589/287/11 | 886 | (5.838, 6.630)
[63.155, 70.566] | 589/288/11 | 887 | (5.836, 6.630)
[63.081, 70.491] | 589/289/11 | 888 | (5.834, 6.629)
[63.007, 70.415] | 589/290/11 | 889 | (5.833, 6.629)
[63.048, 70.449] | 590/290/11 | 890 | (5.827, 6.623)
[63.088, 70.483] | 591/290/11 | 891 | (5.822, 6.617)
[63.014, 70.408] | 591/291/11 | 892 | (5.821, 6.617)
[63.055, 70.442] | 592/291/11 | 893 | (5.815, 6.611)
[62.981, 70.367] | 592/292/11 | 894 | (5.814, 6.611)
[63.021, 70.401] | 593/292/11 | 895 | (5.808, 6.605)
[62.948, 70.326] | 593/293/11 | 896 | (5.807, 6.605)
[62.988, 70.360] | 594/293/11 | 897 | (5.802, 6.599)
[63.028, 70.393] | 595/293/11 | 898 | (5.796, 6.593)
[63.068, 70.427] | 596/293/11 | 899 | (5.791, 6.588)
[62.995, 70.353] | 596/294/11 | 900 | (5.789, 6.587)
[62.922, 70.278] | 596/295/11 | 901 | (5.788, 6.587)
[62.850, 70.204] | 596/296/11 | 902 | (5.786, 6.586)
[62.777, 70.130] | 596/297/11 | 903 | (5.785, 6.586)
[62.705, 70.057] | 596/298/11 | 904 | (5.783, 6.585)
[62.633, 69.983] | 596/299/11 | 905 | (5.781, 6.585)
[62.673, 70.017] | 597/299/11 | 906 | (5.776, 6.579)
[62.713, 70.051] | 598/299/11 | 907 | (5.771, 6.574)
[62.641, 69.977] | 598/300/11 | 908 | (5.769, 6.573)
[62.569, 69.904] | 598/301/11 | 909 | (5.768, 6.572)
[62.498, 69.831] | 598/302/11 | 910 | (5.766, 6.572)
[62.426, 69.758] | 598/303/11 | 911 | (5.764, 6.571)
[62.466, 69.792] | 599/303/11 | 912 | (5.759, 6.566)
[62.506, 69.826] | 600/303/11 | 913 | (5.754, 6.560)
[62.546, 69.859] | 601/303/11 | 914 | (5.749, 6.555)
[62.586, 69.893] | 602/303/11 | 915 | (5.744, 6.549)
[62.626, 69.926] | 603/303/11 | 916 | (5.739, 6.544)
[62.666, 69.960] | 604/303/11 | 917 | (5.734, 6.538)
[62.705, 69.993] | 605/303/11 | 918 | (5.729, 6.533)
[62.634, 69.921] | 605/304/11 | 919 | (5.727, 6.533)
[62.563, 69.849] | 605/305/11 | 920 | (5.726, 6.532)
[62.492, 69.776] | 605/306/11 | 921 | (5.724, 6.531)
[62.532, 69.810] | 606/306/11 | 922 | (5.719, 6.526)
[62.572, 69.843] | 607/306/11 | 923 | (5.714, 6.521)
[62.611, 69.876] | 608/306/11 | 924 | (5.709, 6.515)
[62.650, 69.910] | 609/306/11 | 925 | (5.704, 6.510)
[62.580, 69.838] | 609/307/11 | 926 | (5.703, 6.509)
[62.619, 69.871] | 610/307/11 | 927 | (5.698, 6.504)
[62.549, 69.799] | 610/308/11 | 928 | (5.696, 6.503)
[62.588, 69.832] | 611/308/11 | 929 | (5.691, 6.498)
[62.518, 69.761] | 611/309/11 | 930 | (5.689, 6.497)
[62.557, 69.794] | 612/309/11 | 931 | (5.685, 6.492)
[62.596, 69.827] | 613/309/11 | 932 | (5.680, 6.487)
[62.527, 69.756] | 613/310/11 | 933 | (5.678, 6.486)
[62.566, 69.789] | 614/310/11 | 934 | (5.673, 6.481)
[62.605, 69.822] | 615/310/11 | 935 | (5.668, 6.476)
[62.644, 69.855] | 616/310/11 | 936 | (5.663, 6.471)
[62.682, 69.888] | 617/310/11 | 937 | (5.659, 6.465)
[62.721, 69.920] | 618/310/11 | 938 | (5.654, 6.460)
[62.652, 69.849] | 618/311/11 | 939 | (5.652, 6.459)
[62.582, 69.779] | 618/312/11 | 940 | (5.651, 6.459)
[62.621, 69.811] | 619/312/11 | 941 | (5.646, 6.454)
[62.660, 69.844] | 620/312/11 | 942 | (5.641, 6.449)
[62.698, 69.877] | 621/312/11 | 943 | (5.636, 6.443)
[62.629, 69.806] | 621/313/11 | 944 | (5.635, 6.443)
[62.668, 69.839] | 622/313/11 | 945 | (5.630, 6.438)
[62.706, 69.871] | 623/313/11 | 946 | (5.625, 6.432)
[62.744, 69.904] | 624/313/11 | 947 | (5.620, 6.427)
[62.675, 69.834] | 624/314/11 | 948 | (5.619, 6.427)
[62.714, 69.866] | 625/314/11 | 949 | (5.614, 6.422)
[62.645, 69.796] | 625/315/11 | 950 | (5.612, 6.421)
[62.683, 69.828] | 626/315/11 | 951 | (5.608, 6.416)
[62.722, 69.861] | 627/315/11 | 952 | (5.603, 6.411)
[62.653, 69.791] | 627/316/11 | 953 | (5.601, 6.410)
[62.691, 69.823] | 628/316/11 | 954 | (5.597, 6.405)
[62.623, 69.855] | 628/316/12 | 955 | (5.698, 6.501)
[62.661, 69.887] | 629/316/12 | 956 | (5.693, 6.496)
[62.699, 69.920] | 630/316/12 | 957 | (5.688, 6.490)
[62.737, 69.952] | 631/316/12 | 958 | (5.683, 6.485)
[62.669, 69.882] | 631/317/12 | 959 | (5.682, 6.485)
[62.707, 69.914] | 632/317/12 | 960 | (5.677, 6.479)
[62.639, 69.845] | 632/318/12 | 961 | (5.675, 6.479)
[62.571, 69.776] | 632/319/12 | 962 | (5.674, 6.478)
[62.609, 69.808] | 633/319/12 | 963 | (5.669, 6.473)
[62.647, 69.840] | 634/319/12 | 964 | (5.664, 6.468)
[62.684, 69.871] | 635/319/12 | 965 | (5.660, 6.463)
[62.722, 69.903] | 636/319/12 | 966 | (5.655, 6.458)
[62.760, 69.935] | 637/319/12 | 967 | (5.650, 6.453)
[62.797, 69.967] | 638/319/12 | 968 | (5.645, 6.448)
[62.834, 69.998] | 639/319/12 | 969 | (5.641, 6.442)
[62.767, 69.929] | 639/320/12 | 970 | (5.639, 6.442)
[62.700, 69.861] | 639/321/12 | 971 | (5.638, 6.441)
[62.737, 69.892] | 640/321/12 | 972 | (5.633, 6.436)
[62.775, 69.924] | 641/321/12 | 973 | (5.628, 6.431)
[62.812, 69.955] | 642/321/12 | 974 | (5.624, 6.426)
[62.849, 69.987] | 643/321/12 | 975 | (5.619, 6.421)
[62.886, 70.018] | 644/321/12 | 976 | (5.614, 6.416)
[62.923, 70.049] | 645/321/12 | 977 | (5.610, 6.411)
[62.960, 70.081] | 646/321/12 | 978 | (5.605, 6.406)
[62.997, 70.112] | 647/321/12 | 979 | (5.600, 6.401)
[62.930, 70.143] | 647/321/13 | 980 | (5.699, 6.401)
[62.863, 70.075] | 647/322/13 | 981 | (5.697, 6.401)
[62.797, 70.007] | 647/323/13 | 982 | (5.696, 6.400)
[62.834, 70.038] | 648/323/13 | 983 | (5.691, 6.395)
[62.870, 70.069] | 649/323/13 | 984 | (5.686, 6.390)
[62.907, 70.100] | 650/323/13 | 985 | (5.682, 6.385)
[62.944, 70.131] | 651/323/13 | 986 | (5.677, 6.380)
[62.980, 70.162] | 652/323/13 | 987 | (5.672, 6.375)
[62.914, 70.094] | 652/324/13 | 988 | (5.671, 6.375)
[62.951, 70.125] | 653/324/13 | 989 | (5.666, 6.370)
[62.987, 70.155] | 654/324/13 | 990 | (5.661, 6.365)
[63.023, 70.186] | 655/324/13 | 991 | (5.657, 6.360)
[63.060, 70.217] | 656/324/13 | 992 | (5.652, 6.355)
[63.096, 70.247] | 657/324/13 | 993 | (5.648, 6.350)
[63.030, 70.180] | 657/325/13 | 994 | (5.646, 6.350)
[62.964, 70.113] | 657/326/13 | 995 | (5.645, 6.349)
[62.898, 70.046] | 657/327/13 | 996 | (5.643, 6.348)
[62.935, 70.076] | 658/327/13 | 997 | (5.638, 6.344)
[62.869, 70.107] | 658/327/14 | 998 | (5.735, 6.344)
[62.905, 70.137] | 659/327/14 | 999 | (5.730, 6.339)
[62.942, 70.168] | 660/327/14 | 1000 | (5.726, 6.334)
[62.978, 70.198] | 661/327/14 | 1001 | (5.721, 6.329)
[62.912, 70.131] | 661/328/14 | 1002 | (5.719, 6.329)
[62.847, 70.162] | 661/328/15 | 1003 | (5.816, 6.420)
[62.782, 70.095] | 661/329/15 | 1004 | (5.814, 6.419)
[62.818, 70.125] | 662/329/15 | 1005 | (5.809, 6.414)
[62.854, 70.156] | 663/329/15 | 1006 | (5.805, 6.409)
[62.890, 70.186] | 664/329/15 | 1007 | (5.800, 6.404)
[62.825, 70.119] | 664/330/15 | 1008 | (5.798, 6.404)
[62.861, 70.150] | 665/330/15 | 1009 | (5.793, 6.399)
[62.897, 70.180] | 666/330/15 | 1010 | (5.789, 6.394)
[62.832, 70.114] | 666/331/15 | 1011 | (5.787, 6.393)
[62.768, 70.048] | 666/332/15 | 1012 | (5.785, 6.393)
[62.804, 70.078] | 667/332/15 | 1013 | (5.781, 6.388)
[62.839, 70.108] | 668/332/15 | 1014 | (5.776, 6.383)
[62.875, 70.138] | 669/332/15 | 1015 | (5.771, 6.378)
[62.911, 70.168] | 670/332/15 | 1016 | (5.767, 6.373)
[62.846, 70.102] | 670/333/15 | 1017 | (5.765, 6.373)
[62.782, 70.036] | 670/334/15 | 1018 | (5.763, 6.372)
[62.718, 69.971] | 670/335/15 | 1019 | (5.762, 6.371)
[62.754, 70.001] | 671/335/15 | 1020 | (5.757, 6.367)
[62.789, 70.031] | 672/335/15 | 1021 | (5.752, 6.362)
[62.825, 70.060] | 673/335/15 | 1022 | (5.748, 6.357)
[62.761, 69.995] | 673/336/15 | 1023 | (5.746, 6.357)
[62.697, 69.930] | 673/337/15 | 1024 | (5.744, 6.356)
[62.733, 69.960] | 674/337/15 | 1025 | (5.740, 6.351)
[62.669, 69.895] | 674/338/15 | 1026 | (5.738, 6.350)
[62.705, 69.925] | 675/338/15 | 1027 | (5.734, 6.346)
[62.641, 69.860] | 675/339/15 | 1028 | (5.732, 6.345)
[62.677, 69.890] | 676/339/15 | 1029 | (5.727, 6.340)
[62.613, 69.825] | 676/340/15 | 1030 | (5.726, 6.340)
[62.649, 69.855] | 677/340/15 | 1031 | (5.721, 6.335)
[62.586, 69.790] | 677/341/15 | 1032 | (5.720, 6.334)
[62.621, 69.820] | 678/341/15 | 1033 | (5.715, 6.330)
[62.656, 69.850] | 679/341/15 | 1034 | (5.711, 6.325)
[62.692, 69.879] | 680/341/15 | 1035 | (5.706, 6.320)
[62.629, 69.815] | 680/342/15 | 1036 | (5.704, 6.320)
[62.664, 69.845] | 681/342/15 | 1037 | (5.700, 6.315)
[62.601, 69.780] | 681/343/15 | 1038 | (5.698, 6.314)
[62.538, 69.716] | 681/344/15 | 1039 | (5.697, 6.314)
[62.574, 69.746] | 682/344/15 | 1040 | (5.692, 6.309)
[62.609, 69.776] | 683/344/15 | 1041 | (5.688, 6.304)
[62.644, 69.805] | 684/344/15 | 1042 | (5.683, 6.300)
[62.581, 69.741] | 684/345/15 | 1043 | (5.682, 6.299)
[62.616, 69.771] | 685/345/15 | 1044 | (5.677, 6.295)
[62.651, 69.800] | 686/345/15 | 1045 | (5.673, 6.290)
[62.589, 69.737] | 686/346/15 | 1046 | (5.671, 6.289)
[62.624, 69.766] | 687/346/15 | 1047 | (5.667, 6.285)
[62.659, 69.795] | 688/346/15 | 1048 | (5.662, 6.280)
[62.693, 69.825] | 689/346/15 | 1049 | (5.658, 6.276)
[62.728, 69.854] | 690/346/15 | 1050 | (5.653, 6.271)
[62.762, 69.883] | 691/346/15 | 1051 | (5.649, 6.266)
[62.797, 69.912] | 692/346/15 | 1052 | (5.645, 6.262)
[62.831, 69.942] | 693/346/15 | 1053 | (5.640, 6.257)
[62.770, 69.878] | 693/347/15 | 1054 | (5.639, 6.257)
[62.708, 69.815] | 693/348/15 | 1055 | (5.637, 6.256)
[62.742, 69.844] | 694/348/15 | 1056 | (5.633, 6.252)
[62.681, 69.781] | 694/349/15 | 1057 | (5.631, 6.251)
[62.619, 69.718] | 694/350/15 | 1058 | (5.630, 6.250)
[62.558, 69.655] | 694/351/15 | 1059 | (5.628, 6.250)
[62.592, 69.684] | 695/351/15 | 1060 | (5.624, 6.245)
[62.531, 69.622] | 695/352/15 | 1061 | (5.622, 6.244)
[62.470, 69.559] | 695/353/15 | 1062 | (5.620, 6.244)
[62.504, 69.588] | 696/353/15 | 1063 | (5.616, 6.239)
[62.538, 69.617] | 697/353/15 | 1064 | (5.612, 6.235)
[62.573, 69.646] | 698/353/15 | 1065 | (5.608, 6.230)
[62.607, 69.675] | 699/353/15 | 1066 | (5.603, 6.226)
[62.641, 69.704] | 700/353/15 | 1067 | (5.599, 6.221)
[62.580, 69.642] | 700/354/15 | 1068 | (5.597, 6.221)
[62.520, 69.580] | 700/355/15 | 1069 | (5.596, 6.220)
[62.554, 69.609] | 701/355/15 | 1070 | (5.592, 6.216)
[62.588, 69.638] | 702/355/15 | 1071 | (5.587, 6.211)
[62.622, 69.666] | 703/355/15 | 1072 | (5.583, 6.207)
[62.656, 69.695] | 704/355/15 | 1073 | (5.579, 6.202)
[62.690, 69.724] | 705/355/15 | 1074 | (5.575, 6.198)
[62.724, 69.753] | 706/355/15 | 1075 | (5.570, 6.194)
[62.663, 69.691] | 706/356/15 | 1076 | (5.569, 6.193)
[62.697, 69.719] | 707/356/15 | 1077 | (5.565, 6.189)
[62.731, 69.748] | 708/356/15 | 1078 | (5.560, 6.184)
[62.764, 69.777] | 709/356/15 | 1079 | (5.556, 6.180)
[62.798, 69.805] | 710/356/15 | 1080 | (5.552, 6.176)
[62.832, 69.834] | 711/356/15 | 1081 | (5.548, 6.171)
[62.771, 69.772] | 711/357/15 | 1082 | (5.546, 6.171)
[62.805, 69.800] | 712/357/15 | 1083 | (5.542, 6.166)
[62.838, 69.829] | 713/357/15 | 1084 | (5.538, 6.162)
[62.872, 69.857] | 714/357/15 | 1085 | (5.534, 6.158)
[62.812, 69.796] | 714/358/15 | 1086 | (5.532, 6.157)
[62.752, 69.734] | 714/359/15 | 1087 | (5.531, 6.156)
[62.692, 69.673] | 714/360/15 | 1088 | (5.529, 6.156)
[62.632, 69.612] | 714/361/15 | 1089 | (5.528, 6.155)
[62.665, 69.640] | 715/361/15 | 1090 | (5.524, 6.151)
[62.699, 69.669] | 716/361/15 | 1091 | (5.520, 6.147)
[62.732, 69.697] | 717/361/15 | 1092 | (5.515, 6.142)
[62.765, 69.725] | 718/361/15 | 1093 | (5.511, 6.138)
[62.799, 69.753] | 719/361/15 | 1094 | (5.507, 6.134)
[62.832, 69.781] | 720/361/15 | 1095 | (5.503, 6.129)
[62.865, 69.809] | 721/361/15 | 1096 | (5.499, 6.125)
[62.805, 69.749] | 721/362/15 | 1097 | (5.498, 6.124)
[62.746, 69.688] | 721/363/15 | 1098 | (5.496, 6.124)
[62.779, 69.716] | 722/363/15 | 1099 | (5.492, 6.120)
[62.812, 69.744] | 723/363/15 | 1100 | (5.488, 6.115)
[62.845, 69.772] | 724/363/15 | 1101 | (5.484, 6.111)
[62.786, 69.712] | 724/364/15 | 1102 | (5.482, 6.111)
[62.819, 69.740] | 725/364/15 | 1103 | (5.478, 6.106)
[62.852, 69.767] | 726/364/15 | 1104 | (5.474, 6.102)
[62.885, 69.795] | 727/364/15 | 1105 | (5.470, 6.098)
[62.917, 69.823] | 728/364/15 | 1106 | (5.466, 6.094)
[62.950, 69.851] | 729/364/15 | 1107 | (5.462, 6.089)
[62.983, 69.879] | 730/364/15 | 1108 | (5.458, 6.085)
[63.015, 69.906] | 731/364/15 | 1109 | (5.454, 6.081)
[62.956, 69.846] | 731/365/15 | 1110 | (5.453, 6.081)
[62.989, 69.874] | 732/365/15 | 1111 | (5.449, 6.076)
[63.021, 69.901] | 733/365/15 | 1112 | (5.445, 6.072)
[63.054, 69.929] | 734/365/15 | 1113 | (5.441, 6.068)
[63.086, 69.956] | 735/365/15 | 1114 | (5.437, 6.064)
[63.027, 69.896] | 735/366/15 | 1115 | (5.435, 6.063)
[63.060, 69.924] | 736/366/15 | 1116 | (5.432, 6.059)
[63.092, 69.951] | 737/366/15 | 1117 | (5.428, 6.055)
[63.124, 69.978] | 738/366/15 | 1118 | (5.424, 6.051)
[63.066, 69.919] | 738/367/15 | 1119 | (5.422, 6.050)
[63.007, 69.859] | 738/368/15 | 1120 | (5.421, 6.050)
[63.040, 69.886] | 739/368/15 | 1121 | (5.417, 6.046)
[63.072, 69.914] | 740/368/15 | 1122 | (5.413, 6.042)
[63.104, 69.941] | 741/368/15 | 1123 | (5.409, 6.037)
[63.136, 69.968] | 742/368/15 | 1124 | (5.405, 6.033)
[63.168, 69.995] | 743/368/15 | 1125 | (5.401, 6.029)
[63.200, 70.023] | 744/368/15 | 1126 | (5.397, 6.025)
[63.232, 70.050] | 745/368/15 | 1127 | (5.393, 6.021)
[63.264, 70.077] | 746/368/15 | 1128 | (5.389, 6.017)
[63.205, 70.017] | 746/369/15 | 1129 | (5.388, 6.016)
[63.147, 69.958] | 746/370/15 | 1130 | (5.387, 6.016)
[63.179, 69.985] | 747/370/15 | 1131 | (5.383, 6.012)
[63.121, 70.012] | 747/370/16 | 1132 | (5.468, 6.012)
[63.063, 69.953] | 747/371/16 | 1133 | (5.467, 6.011)
[63.095, 69.980] | 748/371/16 | 1134 | (5.463, 6.007)
[63.038, 69.921] | 748/372/16 | 1135 | (5.461, 6.007)
[63.069, 69.948] | 749/372/16 | 1136 | (5.458, 6.003)
[63.101, 69.975] | 750/372/16 | 1137 | (5.454, 5.999)
[63.133, 70.002] | 751/372/16 | 1138 | (5.450, 5.995)
[63.075, 69.943] | 751/373/16 | 1139 | (5.448, 5.994)
[63.018, 69.884] | 751/374/16 | 1140 | (5.447, 5.994)
[63.049, 69.911] | 752/374/16 | 1141 | (5.443, 5.990)
[63.081, 69.938] | 753/374/16 | 1142 | (5.439, 5.986)
[63.113, 69.965] | 754/374/16 | 1143 | (5.435, 5.982)
[63.144, 69.991] | 755/374/16 | 1144 | (5.431, 5.978)
[63.175, 70.018] | 756/374/16 | 1145 | (5.427, 5.974)
[63.207, 70.045] | 757/374/16 | 1146 | (5.424, 5.970)
[63.238, 70.071] | 758/374/16 | 1147 | (5.420, 5.966)
[63.269, 70.098] | 759/374/16 | 1148 | (5.416, 5.962)
[63.301, 70.124] | 760/374/16 | 1149 | (5.412, 5.958)
[63.244, 70.066] | 760/375/16 | 1150 | (5.411, 5.957)
[63.275, 70.093] | 761/375/16 | 1151 | (5.407, 5.953)
[63.306, 70.119] | 762/375/16 | 1152 | (5.403, 5.949)
[63.337, 70.145] | 763/375/16 | 1153 | (5.399, 5.945)
[63.280, 70.087] | 763/376/16 | 1154 | (5.398, 5.945)
[63.311, 70.114] | 764/376/16 | 1155 | (5.394, 5.941)
[63.342, 70.140] | 765/376/16 | 1156 | (5.390, 5.937)
[63.373, 70.166] | 766/376/16 | 1157 | (5.386, 5.933)
[63.404, 70.192] | 767/376/16 | 1158 | (5.382, 5.929)
[63.347, 70.134] | 767/377/16 | 1159 | (5.381, 5.929)
[63.378, 70.161] | 768/377/16 | 1160 | (5.377, 5.925)
[63.409, 70.187] | 769/377/16 | 1161 | (5.373, 5.921)
[63.440, 70.213] | 770/377/16 | 1162 | (5.370, 5.917)
[63.383, 70.155] | 770/378/16 | 1163 | (5.368, 5.916)
[63.414, 70.181] | 771/378/16 | 1164 | (5.365, 5.912)
[63.444, 70.207] | 772/378/16 | 1165 | (5.361, 5.909)
[63.388, 70.150] | 772/379/16 | 1166 | (5.359, 5.908)
[63.419, 70.176] | 773/379/16 | 1167 | (5.356, 5.904)
[63.362, 70.118] | 773/380/16 | 1168 | (5.354, 5.904)
[63.393, 70.144] | 774/380/16 | 1169 | (5.351, 5.900)
[63.424, 70.170] | 775/380/16 | 1170 | (5.347, 5.896)
[63.367, 70.113] | 775/381/16 | 1171 | (5.346, 5.896)
[63.398, 70.139] | 776/381/16 | 1172 | (5.342, 5.892)
[63.428, 70.165] | 777/381/16 | 1173 | (5.338, 5.888)
[63.459, 70.191] | 778/381/16 | 1174 | (5.334, 5.884)
[63.403, 70.133] | 778/382/16 | 1175 | (5.333, 5.884)
[63.347, 70.076] | 778/383/16 | 1176 | (5.332, 5.883)
[63.377, 70.102] | 779/383/16 | 1177 | (5.328, 5.879)
[63.408, 70.128] | 780/383/16 | 1178 | (5.324, 5.876)
[63.438, 70.154] | 781/383/16 | 1179 | (5.321, 5.872)
[63.468, 70.180] | 782/383/16 | 1180 | (5.317, 5.868)
[63.413, 70.123] | 782/384/16 | 1181 | (5.316, 5.867)
[63.357, 70.066] | 782/385/16 | 1182 | (5.314, 5.867)
[63.387, 70.092] | 783/385/16 | 1183 | (5.311, 5.863)
[63.417, 70.117] | 784/385/16 | 1184 | (5.307, 5.859)
[63.362, 70.061] | 784/386/16 | 1185 | (5.306, 5.859)
[63.306, 70.086] | 784/386/17 | 1186 | (5.387, 5.859)
[63.337, 70.112] | 785/386/17 | 1187 | (5.384, 5.855)
[63.367, 70.138] | 786/386/17 | 1188 | (5.380, 5.851)
[63.397, 70.163] | 787/386/17 | 1189 | (5.376, 5.848)
[63.342, 70.107] | 787/387/17 | 1190 | (5.375, 5.847)
[63.287, 70.051] | 787/388/17 | 1191 | (5.374, 5.847)
[63.232, 69.994] | 787/389/17 | 1192 | (5.372, 5.846)
[63.177, 69.938] | 787/390/17 | 1193 | (5.371, 5.846)
[63.207, 69.964] | 788/390/17 | 1194 | (5.367, 5.842)
[63.237, 69.989] | 789/390/17 | 1195 | (5.363, 5.838)
[63.182, 69.933] | 789/391/17 | 1196 | (5.362, 5.838)
[63.212, 69.959] | 790/391/17 | 1197 | (5.358, 5.834)
[63.242, 69.984] | 791/391/17 | 1198 | (5.355, 5.831)
[63.272, 70.010] | 792/391/17 | 1199 | (5.351, 5.827)
[63.302, 70.035] | 793/391/17 | 1200 | (5.347, 5.823)
[63.332, 70.061] | 794/391/17 | 1201 | (5.344, 5.819)
[63.362, 70.086] | 795/391/17 | 1202 | (5.340, 5.816)
[63.391, 70.111] | 796/391/17 | 1203 | (5.337, 5.812)
[63.337, 70.056] | 796/392/17 | 1204 | (5.335, 5.811)
[63.282, 70.000] | 796/393/17 | 1205 | (5.334, 5.811)
[63.228, 69.944] | 796/394/17 | 1206 | (5.333, 5.811)
[63.258, 69.970] | 797/394/17 | 1207 | (5.329, 5.807)
[63.203, 69.914] | 797/395/17 | 1208 | (5.328, 5.807)
[63.233, 69.940] | 798/395/17 | 1209 | (5.324, 5.803)
[63.263, 69.965] | 799/395/17 | 1210 | (5.320, 5.799)
[63.292, 69.990] | 800/395/17 | 1211 | (5.317, 5.795)
