Calculating solvability percentage...
[Lower Bound, Upper Bound] | (Solvable/Unsolvable/Intractable) | Current seed
[85.286, 88.651] | (1581/233/5) | 1818
[85.294, 88.657] | (1582/233/5) | 1819
[85.302, 88.663] | (1583/233/5) | 1820
[85.253, 88.617] | (1583/234/5) | 1821
[85.261, 88.624] | (1584/234/5) | 1822
[85.269, 88.630] | (1585/234/5) | 1823
[85.277, 88.636] | (1586/234/5) | 1824
[85.285, 88.643] | (1587/234/5) | 1825
[85.293, 88.649] | (1588/234/5) | 1826
[85.300, 88.655] | (1589/234/5) | 1827
[85.308, 88.661] | (1590/234/5) | 1828
[85.316, 88.668] | (1591/234/5) | 1829
[85.324, 88.674] | (1592/234/5) | 1830
[85.332, 88.680] | (1593/234/5) | 1831
[85.340, 88.686] | (1594/234/5) | 1832
[85.348, 88.692] | (1595/234/5) | 1833
[85.299, 88.647] | (1595/235/5) | 1834
[85.307, 88.653] | (1596/235/5) | 1835
[85.315, 88.660] | (1597/235/5) | 1836
[85.323, 88.666] | (1598/235/5) | 1837
[85.331, 88.672] | (1599/235/5) | 1838
[85.282, 88.627] | (1599/236/5) | 1839
[85.289, 88.633] | (1600/236/5) | 1840
[85.297, 88.639] | (1601/236/5) | 1841
[85.305, 88.645] | (1602/236/5) | 1842
[85.313, 88.652] | (1603/236/5) | 1843
[85.321, 88.658] | (1604/236/5) | 1844
[85.329, 88.664] | (1605/236/5) | 1845
[85.337, 88.670] | (1606/236/5) | 1846
[85.345, 88.676] | (1607/236/5) | 1847
[85.352, 88.682] | (1608/236/5) | 1848
[85.360, 88.689] | (1609/236/5) | 1849
[85.368, 88.695] | (1610/236/5) | 1850
[85.376, 88.701] | (1611/236/5) | 1851
[85.384, 88.707] | (1612/236/5) | 1852
[85.392, 88.713] | (1613/236/5) | 1853
[85.399, 88.719] | (1614/236/5) | 1854
[85.407, 88.725] | (1615/236/5) | 1855
[85.415, 88.732] | (1616/236/5) | 1856
[85.423, 88.738] | (1617/236/5) | 1857
[85.430, 88.744] | (1618/236/5) | 1858
[85.438, 88.750] | (1619/236/5) | 1859
[85.446, 88.756] | (1620/236/5) | 1860
[85.454, 88.762] | (1621/236/5) | 1861
[85.461, 88.768] | (1622/236/5) | 1862
[85.469, 88.774] | (1623/236/5) | 1863
[85.421, 88.730] | (1623/237/5) | 1864
[85.428, 88.736] | (1624/237/5) | 1865
[85.436, 88.742] | (1625/237/5) | 1866
[85.444, 88.748] | (1626/237/5) | 1867
[85.396, 88.703] | (1626/238/5) | 1868
[85.403, 88.709] | (1627/238/5) | 1869
[85.411, 88.715] | (1628/238/5) | 1870
[85.419, 88.721] | (1629/238/5) | 1871
[85.426, 88.727] | (1630/238/5) | 1872
[85.434, 88.733] | (1631/238/5) | 1873
[85.442, 88.740] | (1632/238/5) | 1874
[85.394, 88.695] | (1632/239/5) | 1875
[85.401, 88.701] | (1633/239/5) | 1876
[85.409, 88.707] | (1634/239/5) | 1877
[85.417, 88.713] | (1635/239/5) | 1878
[85.424, 88.719] | (1636/239/5) | 1879
[85.432, 88.725] | (1637/239/5) | 1880
[85.440, 88.731] | (1638/239/5) | 1881
[85.447, 88.737] | (1639/239/5) | 1882
[85.455, 88.743] | (1640/239/5) | 1883
[85.463, 88.749] | (1641/239/5) | 1884
[85.470, 88.755] | (1642/239/5) | 1885
[85.478, 88.761] | (1643/239/5) | 1886
[85.486, 88.767] | (1644/239/5) | 1887
[85.493, 88.773] | (1645/239/5) | 1888
[85.501, 88.779] | (1646/239/5) | 1889
[85.508, 88.785] | (1647/239/5) | 1890
[85.516, 88.791] | (1648/239/5) | 1891
[85.524, 88.797] | (1649/239/5) | 1892
[85.531, 88.803] | (1650/239/5) | 1893
[85.539, 88.809] | (1651/239/5) | 1894
[85.546, 88.815] | (1652/239/5) | 1895
[85.554, 88.821] | (1653/239/5) | 1896
[85.561, 88.827] | (1654/239/5) | 1897
[85.569, 88.833] | (1655/239/5) | 1898
[85.576, 88.839] | (1656/239/5) | 1899
[85.584, 88.845] | (1657/239/5) | 1900
[85.536, 88.801] | (1657/240/5) | 1901
[85.544, 88.807] | (1658/240/5) | 1902
[85.551, 88.813] | (1659/240/5) | 1903
[85.559, 88.819] | (1660/240/5) | 1904
[85.566, 88.825] | (1661/240/5) | 1905
[85.574, 88.831] | (1662/240/5) | 1906
[85.581, 88.836] | (1663/240/5) | 1907
[85.589, 88.842] | (1664/240/5) | 1908
[85.596, 88.848] | (1665/240/5) | 1909
[85.604, 88.854] | (1666/240/5) | 1910
[85.611, 88.860] | (1667/240/5) | 1911
[85.619, 88.866] | (1668/240/5) | 1912
[85.626, 88.872] | (1669/240/5) | 1913
[85.634, 88.878] | (1670/240/5) | 1914
[85.641, 88.883] | (1671/240/5) | 1915
[85.648, 88.889] | (1672/240/5) | 1916
[85.656, 88.895] | (1673/240/5) | 1917
[85.663, 88.901] | (1674/240/5) | 1918
[85.671, 88.907] | (1675/240/5) | 1919
[85.678, 88.913] | (1676/240/5) | 1920
[85.685, 88.918] | (1677/240/5) | 1921
[85.693, 88.924] | (1678/240/5) | 1922
[85.700, 88.930] | (1679/240/5) | 1923
[85.653, 88.887] | (1679/241/5) | 1924
[85.660, 88.892] | (1680/241/5) | 1925
[85.668, 88.898] | (1681/241/5) | 1926
[85.675, 88.904] | (1682/241/5) | 1927
[85.682, 88.910] | (1683/241/5) | 1928
[85.690, 88.916] | (1684/241/5) | 1929
[85.697, 88.921] | (1685/241/5) | 1930
[85.705, 88.927] | (1686/241/5) | 1931
[85.712, 88.933] | (1687/241/5) | 1932
[85.719, 88.939] | (1688/241/5) | 1933
[85.726, 88.944] | (1689/241/5) | 1934
[85.734, 88.950] | (1690/241/5) | 1935
[85.741, 88.956] | (1691/241/5) | 1936
[85.748, 88.962] | (1692/241/5) | 1937
[85.756, 88.967] | (1693/241/5) | 1938
[85.763, 88.973] | (1694/241/5) | 1939
[85.770, 88.979] | (1695/241/5) | 1940
[85.777, 88.985] | (1696/241/5) | 1941
[85.785, 88.990] | (1697/241/5) | 1942
[85.792, 88.996] | (1698/241/5) | 1943
[85.799, 89.002] | (1699/241/5) | 1944
[85.806, 89.007] | (1700/241/5) | 1945
[85.814, 89.013] | (1701/241/5) | 1946
[85.821, 89.019] | (1702/241/5) | 1947
[85.828, 89.024] | (1703/241/5) | 1948
[85.835, 89.030] | (1704/241/5) | 1949
[85.842, 89.036] | (1705/241/5) | 1950
[85.850, 89.041] | (1706/241/5) | 1951
[85.803, 88.999] | (1706/242/5) | 1952
[85.810, 89.004] | (1707/242/5) | 1953
[85.818, 89.010] | (1708/242/5) | 1954
[85.825, 89.016] | (1709/242/5) | 1955
[85.832, 89.021] | (1710/242/5) | 1956
[85.839, 89.027] | (1711/242/5) | 1957
[85.846, 89.032] | (1712/242/5) | 1958
[85.800, 88.990] | (1712/243/5) | 1959
[85.807, 88.995] | (1713/243/5) | 1960
[85.814, 89.001] | (1714/243/5) | 1961
[85.821, 89.007] | (1715/243/5) | 1962
[85.829, 89.012] | (1716/243/5) | 1963
[85.836, 89.018] | (1717/243/5) | 1964
[85.843, 89.024] | (1718/243/5) | 1965
[85.797, 88.981] | (1718/244/5) | 1966
[85.751, 88.939] | (1718/245/5) | 1967
[85.758, 88.944] | (1719/245/5) | 1968
[85.765, 88.950] | (1720/245/5) | 1969
[85.772, 88.955] | (1721/245/5) | 1970
[85.779, 88.961] | (1722/245/5) | 1971
[85.786, 88.967] | (1723/245/5) | 1972
[85.794, 88.972] | (1724/245/5) | 1973
[85.801, 88.978] | (1725/245/5) | 1974
[85.808, 88.984] | (1726/245/5) | 1975
[85.815, 88.989] | (1727/245/5) | 1976
[85.822, 88.995] | (1728/245/5) | 1977
[85.829, 89.000] | (1729/245/5) | 1978
[85.836, 89.006] | (1730/245/5) | 1979
[85.843, 89.012] | (1731/245/5) | 1980
[85.850, 89.017] | (1732/245/5) | 1981
[85.805, 88.975] | (1732/246/5) | 1982
[85.759, 88.933] | (1732/247/5) | 1983
[85.766, 88.938] | (1733/247/5) | 1984
[85.773, 88.944] | (1734/247/5) | 1985
[85.780, 88.950] | (1735/247/5) | 1986
[85.787, 88.955] | (1736/247/5) | 1987
[85.742, 88.913] | (1736/248/5) | 1988
[85.749, 88.919] | (1737/248/5) | 1989
[85.756, 88.924] | (1738/248/5) | 1990
[85.763, 88.930] | (1739/248/5) | 1991
[85.770, 88.936] | (1740/248/5) | 1992
[85.777, 88.941] | (1741/248/5) | 1993
[85.784, 88.947] | (1742/248/5) | 1994
[85.791, 88.952] | (1743/248/5) | 1995
[85.798, 88.958] | (1744/248/5) | 1996
[85.805, 88.963] | (1745/248/5) | 1997
[85.812, 88.969] | (1746/248/5) | 1998
[85.819, 88.975] | (1747/248/5) | 1999
[85.774, 88.933] | (1747/249/5) | 2000
[85.781, 88.938] | (1748/249/5) | 2001
[85.736, 88.896] | (1748/250/5) | 2002
[85.743, 88.902] | (1749/250/5) | 2003
[85.750, 88.908] | (1750/250/5) | 2004
[85.757, 88.913] | (1751/250/5) | 2005
[85.764, 88.919] | (1752/250/5) | 2006
[85.771, 88.924] | (1753/250/5) | 2007
[85.778, 88.930] | (1754/250/5) | 2008
[85.785, 88.935] | (1755/250/5) | 2009
[85.792, 88.941] | (1756/250/5) | 2010
[85.799, 88.947] | (1757/250/5) | 2011
[85.806, 88.952] | (1758/250/5) | 2012
[85.813, 88.958] | (1759/250/5) | 2013
[85.820, 88.963] | (1760/250/5) | 2014
[85.827, 88.969] | (1761/250/5) | 2015
[85.834, 88.974] | (1762/250/5) | 2016
[85.841, 88.980] | (1763/250/5) | 2017
[85.848, 88.985] | (1764/250/5) | 2018
[85.803, 88.944] | (1764/251/5) | 2019
[85.810, 88.949] | (1765/251/5) | 2020
[85.817, 88.955] | (1766/251/5) | 2021
[85.824, 88.960] | (1767/251/5) | 2022
[85.779, 88.919] | (1767/252/5) | 2023
[85.786, 88.924] | (1768/252/5) | 2024
[85.793, 88.930] | (1769/252/5) | 2025
[85.800, 88.935] | (1770/252/5) | 2026
[85.807, 88.941] | (1771/252/5) | 2027
[85.814, 88.946] | (1772/252/5) | 2028
[85.821, 88.952] | (1773/252/5) | 2029
[85.776, 88.911] | (1773/253/5) | 2030
[85.783, 88.916] | (1774/253/5) | 2031
[85.790, 88.922] | (1775/253/5) | 2032
[85.797, 88.927] | (1776/253/5) | 2033
[85.804, 88.933] | (1777/253/5) | 2034
[85.811, 88.938] | (1778/253/5) | 2035
[85.818, 88.943] | (1779/253/5) | 2036
[85.825, 88.949] | (1780/253/5) | 2037
[85.831, 88.954] | (1781/253/5) | 2038
[85.838, 88.960] | (1782/253/5) | 2039
[85.845, 88.965] | (1783/253/5) | 2040
[85.852, 88.971] | (1784/253/5) | 2041
[85.859, 88.976] | (1785/253/5) | 2042
[85.866, 88.982] | (1786/253/5) | 2043
[85.873, 88.987] | (1787/253/5) | 2044
[85.879, 88.992] | (1788/253/5) | 2045
[85.886, 88.998] | (1789/253/5) | 2046
[85.893, 89.003] | (1790/253/5) | 2047
[85.900, 89.009] | (1791/253/5) | 2048
[85.907, 89.014] | (1792/253/5) | 2049
[85.863, 88.973] | (1792/254/5) | 2050
[85.869, 88.979] | (1793/254/5) | 2051
[85.876, 88.984] | (1794/254/5) | 2052
[85.883, 88.989] | (1795/254/5) | 2053
[85.890, 88.995] | (1796/254/5) | 2054
[85.897, 89.000] | (1797/254/5) | 2055
[85.903, 89.006] | (1798/254/5) | 2056
[85.910, 89.011] | (1799/254/5) | 2057
[85.917, 89.016] | (1800/254/5) | 2058
[85.873, 88.976] | (1800/255/5) | 2059
[85.829, 88.935] | (1800/256/5) | 2060
[85.836, 88.940] | (1801/256/5) | 2061
[85.843, 88.946] | (1802/256/5) | 2062
[85.849, 88.951] | (1803/256/5) | 2063
[85.856, 88.957] | (1804/256/5) | 2064
[85.863, 88.962] | (1805/256/5) | 2065
[85.870, 88.967] | (1806/256/5) | 2066
[85.876, 88.973] | (1807/256/5) | 2067
[85.883, 88.978] | (1808/256/5) | 2068
[85.890, 88.983] | (1809/256/5) | 2069
[85.897, 88.989] | (1810/256/5) | 2070
[85.903, 88.994] | (1811/256/5) | 2071
[85.910, 89.000] | (1812/256/5) | 2072
[85.867, 88.959] | (1812/257/5) | 2073
[85.873, 88.964] | (1813/257/5) | 2074
[85.880, 88.970] | (1814/257/5) | 2075
[85.836, 88.929] | (1814/258/5) | 2076
[85.843, 88.935] | (1815/258/5) | 2077
[85.850, 88.940] | (1816/258/5) | 2078
[85.857, 88.946] | (1817/258/5) | 2079
[85.863, 88.951] | (1818/258/5) | 2080
[85.870, 88.956] | (1819/258/5) | 2081
[85.877, 88.962] | (1820/258/5) | 2082
[85.884, 88.967] | (1821/258/5) | 2083
[85.890, 88.972] | (1822/258/5) | 2084
[85.897, 88.978] | (1823/258/5) | 2085
[85.904, 88.983] | (1824/258/5) | 2086
[85.860, 88.943] | (1824/259/5) | 2087
[85.867, 88.948] | (1825/259/5) | 2088
[85.874, 88.953] | (1826/259/5) | 2089
[85.880, 88.959] | (1827/259/5) | 2090
[85.887, 88.964] | (1828/259/5) | 2091
[85.894, 88.969] | (1829/259/5) | 2092
[85.900, 88.975] | (1830/259/5) | 2093
[85.907, 88.980] | (1831/259/5) | 2094
[85.914, 88.985] | (1832/259/5) | 2095
[85.920, 88.991] | (1833/259/5) | 2096
[85.927, 88.996] | (1834/259/5) | 2097
[85.934, 89.001] | (1835/259/5) | 2098
[85.940, 89.006] | (1836/259/5) | 2099
[85.947, 89.012] | (1837/259/5) | 2100
[85.954, 89.017] | (1838/259/5) | 2101
[85.960, 89.022] | (1839/259/5) | 2102
[85.967, 89.027] | (1840/259/5) | 2103
[85.973, 89.033] | (1841/259/5) | 2104
[85.980, 89.038] | (1842/259/5) | 2105
[85.987, 89.043] | (1843/259/5) | 2106
[85.993, 89.048] | (1844/259/5) | 2107
[86.000, 89.054] | (1845/259/5) | 2108
[86.006, 89.059] | (1846/259/5) | 2109
[86.013, 89.064] | (1847/259/5) | 2110
[86.019, 89.069] | (1848/259/5) | 2111
[86.026, 89.074] | (1849/259/5) | 2112
[86.033, 89.080] | (1850/259/5) | 2113
[85.990, 89.040] | (1850/260/5) | 2114
[85.996, 89.045] | (1851/260/5) | 2115
[86.003, 89.050] | (1852/260/5) | 2116
[86.009, 89.056] | (1853/260/5) | 2117
[86.016, 89.061] | (1854/260/5) | 2118
[85.973, 89.021] | (1854/261/5) | 2119
[85.980, 89.026] | (1855/261/5) | 2120
[85.986, 89.032] | (1856/261/5) | 2121
[85.993, 89.037] | (1857/261/5) | 2122
[85.999, 89.042] | (1858/261/5) | 2123
[86.006, 89.047] | (1859/261/5) | 2124
[86.012, 89.052] | (1860/261/5) | 2125
[86.019, 89.058] | (1861/261/5) | 2126
[85.976, 89.063] | (1861/261/6) | 2127
[85.983, 89.068] | (1862/261/6) | 2128
[85.989, 89.073] | (1863/261/6) | 2129
[85.996, 89.078] | (1864/261/6) | 2130
[86.002, 89.083] | (1865/261/6) | 2131
[86.009, 89.089] | (1866/261/6) | 2132
[86.015, 89.094] | (1867/261/6) | 2133
[86.022, 89.099] | (1868/261/6) | 2134
[86.028, 89.104] | (1869/261/6) | 2135
[86.035, 89.109] | (1870/261/6) | 2136
[85.992, 89.070] | (1870/262/6) | 2137
[85.950, 89.031] | (1870/263/6) | 2138
[85.956, 89.036] | (1871/263/6) | 2139
[85.963, 89.041] | (1872/263/6) | 2140
[85.969, 89.046] | (1873/263/6) | 2141
[85.976, 89.051] | (1874/263/6) | 2142
[85.982, 89.056] | (1875/263/6) | 2143
[85.989, 89.062] | (1876/263/6) | 2144
[85.995, 89.067] | (1877/263/6) | 2145
[86.002, 89.072] | (1878/263/6) | 2146
[86.008, 89.077] | (1879/263/6) | 2147
[86.015, 89.082] | (1880/263/6) | 2148
[86.021, 89.087] | (1881/263/6) | 2149
[86.027, 89.092] | (1882/263/6) | 2150
[86.034, 89.097] | (1883/263/6) | 2151
[85.992, 89.058] | (1883/264/6) | 2152
[85.998, 89.063] | (1884/264/6) | 2153
[86.005, 89.069] | (1885/264/6) | 2154
[86.011, 89.074] | (1886/264/6) | 2155
[86.018, 89.079] | (1887/264/6) | 2156
[86.024, 89.084] | (1888/264/6) | 2157
[86.030, 89.089] | (1889/264/6) | 2158
[86.037, 89.094] | (1890/264/6) | 2159
[86.043, 89.099] | (1891/264/6) | 2160
[86.050, 89.104] | (1892/264/6) | 2161
[86.056, 89.109] | (1893/264/6) | 2162
[86.062, 89.114] | (1894/264/6) | 2163
[86.069, 89.119] | (1895/264/6) | 2164
[86.075, 89.124] | (1896/264/6) | 2165
[86.033, 89.086] | (1896/265/6) | 2166
[85.991, 89.047] | (1896/266/6) | 2167
[85.998, 89.052] | (1897/266/6) | 2168
[86.004, 89.057] | (1898/266/6) | 2169
[86.011, 89.062] | (1899/266/6) | 2170
[86.017, 89.067] | (1900/266/6) | 2171
[86.023, 89.072] | (1901/266/6) | 2172
[86.030, 89.077] | (1902/266/6) | 2173
[86.036, 89.082] | (1903/266/6) | 2174
[86.042, 89.088] | (1904/266/6) | 2175
[86.001, 89.049] | (1904/267/6) | 2176
[86.007, 89.054] | (1905/267/6) | 2177
[86.013, 89.059] | (1906/267/6) | 2178
[86.020, 89.064] | (1907/267/6) | 2179
[86.026, 89.069] | (1908/267/6) | 2180
[86.033, 89.074] | (1909/267/6) | 2181
[86.039, 89.079] | (1910/267/6) | 2182
[86.045, 89.084] | (1911/267/6) | 2183
[86.052, 89.089] | (1912/267/6) | 2184
[86.058, 89.094] | (1913/267/6) | 2185
[86.064, 89.099] | (1914/267/6) | 2186
[86.070, 89.104] | (1915/267/6) | 2187
[86.077, 89.109] | (1916/267/6) | 2188
[86.083, 89.114] | (1917/267/6) | 2189
[86.089, 89.119] | (1918/267/6) | 2190
[86.096, 89.124] | (1919/267/6) | 2191
[86.102, 89.129] | (1920/267/6) | 2192
[86.108, 89.134] | (1921/267/6) | 2193
[86.115, 89.139] | (1922/267/6) | 2194
[86.121, 89.144] | (1923/267/6) | 2195
[86.127, 89.149] | (1924/267/6) | 2196
[86.086, 89.111] | (1924/268/6) | 2197
[86.044, 89.073] | (1924/269/6) | 2198
[86.051, 89.078] | (1925/269/6) | 2199
[86.057, 89.083] | (1926/269/6) | 2200
[86.063, 89.088] | (1927/269/6) | 2201
[86.070, 89.093] | (1928/269/6) | 2202
[86.076, 89.098] | (1929/269/6) | 2203
[86.082, 89.103] | (1930/269/6) | 2204
[86.041, 89.065] | (1930/270/6) | 2205
[86.047, 89.070] | (1931/270/6) | 2206
[86.054, 89.075] | (1932/270/6) | 2207
[86.060, 89.080] | (1933/270/6) | 2208
[86.066, 89.085] | (1934/270/6) | 2209
[86.072, 89.090] | (1935/270/6) | 2210
[86.079, 89.095] | (1936/270/6) | 2211
[86.085, 89.099] | (1937/270/6) | 2212
[86.044, 89.061] | (1937/271/6) | 2213
[86.050, 89.066] | (1938/271/6) | 2214
[86.009, 89.029] | (1938/272/6) | 2215
[86.015, 89.034] | (1939/272/6) | 2216
[86.022, 89.039] | (1940/272/6) | 2217
[85.981, 89.001] | (1940/273/6) | 2218
[85.987, 89.006] | (1941/273/6) | 2219
[85.946, 88.968] | (1941/274/6) | 2220
[85.952, 88.973] | (1942/274/6) | 2221
[85.959, 88.978] | (1943/274/6) | 2222
[85.965, 88.983] | (1944/274/6) | 2223
[85.971, 88.988] | (1945/274/6) | 2224
[85.978, 88.993] | (1946/274/6) | 2225
[85.937, 88.955] | (1946/275/6) | 2226
[85.896, 88.917] | (1946/276/6) | 2227
[85.902, 88.922] | (1947/276/6) | 2228
[85.909, 88.927] | (1948/276/6) | 2229
[85.915, 88.932] | (1949/276/6) | 2230
[85.874, 88.895] | (1949/277/6) | 2231
[85.881, 88.900] | (1950/277/6) | 2232
[85.887, 88.905] | (1951/277/6) | 2233
[85.893, 88.910] | (1952/277/6) | 2234
[85.899, 88.915] | (1953/277/6) | 2235
[85.906, 88.920] | (1954/277/6) | 2236
[85.912, 88.925] | (1955/277/6) | 2237
[85.872, 88.887] | (1955/278/6) | 2238
[85.831, 88.850] | (1955/279/6) | 2239
[85.837, 88.855] | (1956/279/6) | 2240
[85.844, 88.860] | (1957/279/6) | 2241
[85.850, 88.865] | (1958/279/6) | 2242
[85.856, 88.870] | (1959/279/6) | 2243
[85.862, 88.875] | (1960/279/6) | 2244
[85.869, 88.880] | (1961/279/6) | 2245
[85.875, 88.885] | (1962/279/6) | 2246
[85.881, 88.890] | (1963/279/6) | 2247
[85.887, 88.895] | (1964/279/6) | 2248
[85.894, 88.900] | (1965/279/6) | 2249
[85.900, 88.905] | (1966/279/6) | 2250
[85.906, 88.910] | (1967/279/6) | 2251
[85.912, 88.914] | (1968/279/6) | 2252
[85.918, 88.919] | (1969/279/6) | 2253
[85.925, 88.924] | (1970/279/6) | 2254
[85.931, 88.929] | (1971/279/6) | 2255
[85.891, 88.892] | (1971/280/6) | 2256
[85.897, 88.897] | (1972/280/6) | 2257
[85.903, 88.902] | (1973/280/6) | 2258
[85.909, 88.907] | (1974/280/6) | 2259
[85.915, 88.912] | (1975/280/6) | 2260
[85.922, 88.917] | (1976/280/6) | 2261
[85.928, 88.922] | (1977/280/6) | 2262
[85.934, 88.927] | (1978/280/6) | 2263
[85.940, 88.932] | (1979/280/6) | 2264
[85.946, 88.937] | (1980/280/6) | 2265
[85.952, 88.941] | (1981/280/6) | 2266
[85.912, 88.904] | (1981/281/6) | 2267
[85.919, 88.909] | (1982/281/6) | 2268
[85.925, 88.914] | (1983/281/6) | 2269
[85.931, 88.919] | (1984/281/6) | 2270
[85.937, 88.924] | (1985/281/6) | 2271
[85.943, 88.929] | (1986/281/6) | 2272
[85.949, 88.934] | (1987/281/6) | 2273
[85.955, 88.939] | (1988/281/6) | 2274
[85.962, 88.944] | (1989/281/6) | 2275
[85.968, 88.949] | (1990/281/6) | 2276
[85.974, 88.953] | (1991/281/6) | 2277
[85.980, 88.958] | (1992/281/6) | 2278
[85.940, 88.921] | (1992/282/6) | 2279
[85.946, 88.926] | (1993/282/6) | 2280
[85.952, 88.931] | (1994/282/6) | 2281
[85.913, 88.894] | (1994/283/6) | 2282
[85.919, 88.899] | (1995/283/6) | 2283
[85.925, 88.904] | (1996/283/6) | 2284
[85.885, 88.867] | (1996/284/6) | 2285
[85.892, 88.872] | (1997/284/6) | 2286
[85.898, 88.877] | (1998/284/6) | 2287
[85.904, 88.882] | (1999/284/6) | 2288
[85.910, 88.887] | (2000/284/6) | 2289
[85.916, 88.892] | (2001/284/6) | 2290
[85.922, 88.897] | (2002/284/6) | 2291
[85.928, 88.902] | (2003/284/6) | 2292
[85.934, 88.907] | (2004/284/6) | 2293
[85.940, 88.911] | (2005/284/6) | 2294
[85.946, 88.916] | (2006/284/6) | 2295
[85.907, 88.880] | (2006/285/6) | 2296
[85.913, 88.885] | (2007/285/6) | 2297
[85.874, 88.848] | (2007/286/6) | 2298
[85.834, 88.812] | (2007/287/6) | 2299
[85.841, 88.816] | (2008/287/6) | 2300
[85.801, 88.780] | (2008/288/6) | 2301
[85.762, 88.744] | (2008/289/6) | 2302
[85.768, 88.748] | (2009/289/6) | 2303
[85.729, 88.712] | (2009/290/6) | 2304
[85.735, 88.717] | (2010/290/6) | 2305
[85.741, 88.722] | (2011/290/6) | 2306
[85.747, 88.727] | (2012/290/6) | 2307
[85.708, 88.690] | (2012/291/6) | 2308
[85.669, 88.654] | (2012/292/6) | 2309
[85.676, 88.659] | (2013/292/6) | 2310
[85.637, 88.623] | (2013/293/6) | 2311
[85.643, 88.628] | (2014/293/6) | 2312
[85.649, 88.633] | (2015/293/6) | 2313
[85.655, 88.638] | (2016/293/6) | 2314
[85.661, 88.643] | (2017/293/6) | 2315
[85.667, 88.648] | (2018/293/6) | 2316
[85.673, 88.652] | (2019/293/6) | 2317
[85.635, 88.616] | (2019/294/6) | 2318
[85.641, 88.621] | (2020/294/6) | 2319
[85.647, 88.626] | (2021/294/6) | 2320
[85.653, 88.631] | (2022/294/6) | 2321
[85.659, 88.636] | (2023/294/6) | 2322
[85.665, 88.641] | (2024/294/6) | 2323
[85.671, 88.646] | (2025/294/6) | 2324
[85.677, 88.651] | (2026/294/6) | 2325
[85.683, 88.656] | (2027/294/6) | 2326
[85.690, 88.661] | (2028/294/6) | 2327
[85.696, 88.666] | (2029/294/6) | 2328
[85.702, 88.670] | (2030/294/6) | 2329
[85.708, 88.675] | (2031/294/6) | 2330
[85.714, 88.680] | (2032/294/6) | 2331
[85.720, 88.685] | (2033/294/6) | 2332
[85.726, 88.690] | (2034/294/6) | 2333
[85.732, 88.695] | (2035/294/6) | 2334
[85.738, 88.700] | (2036/294/6) | 2335
[85.744, 88.705] | (2037/294/6) | 2336
[85.750, 88.709] | (2038/294/6) | 2337
[85.756, 88.714] | (2039/294/6) | 2338
[85.718, 88.678] | (2039/295/6) | 2339
[85.724, 88.683] | (2040/295/6) | 2340
[85.730, 88.688] | (2041/295/6) | 2341
[85.736, 88.693] | (2042/295/6) | 2342
[85.742, 88.698] | (2043/295/6) | 2343
[85.748, 88.703] | (2044/295/6) | 2344
[85.754, 88.708] | (2045/295/6) | 2345
[85.760, 88.712] | (2046/295/6) | 2346
[85.766, 88.717] | (2047/295/6) | 2347
[85.772, 88.722] | (2048/295/6) | 2348
[85.778, 88.727] | (2049/295/6) | 2349
[85.784, 88.732] | (2050/295/6) | 2350
[85.790, 88.737] | (2051/295/6) | 2351
[85.796, 88.741] | (2052/295/6) | 2352
[85.758, 88.706] | (2052/296/6) | 2353
[85.764, 88.711] | (2053/296/6) | 2354
[85.770, 88.715] | (2054/296/6) | 2355
[85.776, 88.720] | (2055/296/6) | 2356
[85.782, 88.725] | (2056/296/6) | 2357
[85.788, 88.730] | (2057/296/6) | 2358
[85.794, 88.735] | (2058/296/6) | 2359
[85.800, 88.739] | (2059/296/6) | 2360
[85.805, 88.744] | (2060/296/6) | 2361
[85.811, 88.749] | (2061/296/6) | 2362
[85.817, 88.754] | (2062/296/6) | 2363
[85.823, 88.759] | (2063/296/6) | 2364
[85.829, 88.763] | (2064/296/6) | 2365
[85.835, 88.768] | (2065/296/6) | 2366
[85.841, 88.773] | (2066/296/6) | 2367
[85.847, 88.778] | (2067/296/6) | 2368
[85.853, 88.783] | (2068/296/6) | 2369
[85.859, 88.787] | (2069/296/6) | 2370
[85.865, 88.792] | (2070/296/6) | 2371
[85.827, 88.797] | (2070/296/7) | 2372
[85.833, 88.802] | (2071/296/7) | 2373
[85.839, 88.806] | (2072/296/7) | 2374
[85.844, 88.811] | (2073/296/7) | 2375
[85.850, 88.816] | (2074/296/7) | 2376
[85.812, 88.780] | (2074/297/7) | 2377
[85.775, 88.745] | (2074/298/7) | 2378
[85.780, 88.750] | (2075/298/7) | 2379
[85.786, 88.755] | (2076/298/7) | 2380
[85.792, 88.759] | (2077/298/7) | 2381
[85.798, 88.764] | (2078/298/7) | 2382
[85.804, 88.769] | (2079/298/7) | 2383
[85.810, 88.774] | (2080/298/7) | 2384
[85.816, 88.778] | (2081/298/7) | 2385
[85.822, 88.783] | (2082/298/7) | 2386
[85.828, 88.788] | (2083/298/7) | 2387
[85.834, 88.793] | (2084/298/7) | 2388
[85.796, 88.757] | (2084/299/7) | 2389
[85.802, 88.762] | (2085/299/7) | 2390
[85.808, 88.767] | (2086/299/7) | 2391
[85.813, 88.772] | (2087/299/7) | 2392
[85.819, 88.776] | (2088/299/7) | 2393
[85.782, 88.741] | (2088/300/7) | 2394
[85.788, 88.746] | (2089/300/7) | 2395
[85.793, 88.751] | (2090/300/7) | 2396
[85.799, 88.755] | (2091/300/7) | 2397
[85.762, 88.720] | (2091/301/7) | 2398
